Value
0,00000000000000000000
0,01745240643728350000
0,03489949670250100000
0,05233595624294380000
0,06975647374412530000
0,08715574274765820000
0,10452846326765300000
0,12186934340514700000
0,13917310096006500000
0,15643446504023100000
0,17364817766693000000
0,19080899537654500000
0,20791169081775900000
0,22495105434386500000
0,24192189559966800000
0,25881904510252100000
0,27563735581699900000
0,29237170472273700000
0,30901699437494700000
0,32556815445715700000
0,34202014332566900000
0,35836794954530000000
0,37460659341591200000
0,39073112848927400000
0,40673664307580000000
0,42261826174069900000
0,43837114678907700000
0,45399049973954700000
0,46947156278589100000
0,48480962024633700000
0,50000000000000000000
0,51503807491005400000
0,52991926423320500000
0,54463903501502700000
0,55919290347074700000
0,57357643635104600000
0,58778525229247300000
0,60181502315204800000
0,61566147532565800000
0,62932039104983700000
0,64278760968653900000
0,65605902899050700000
0,66913060635885800000
0,68199836006249800000
0,69465837045899700000
0,70710678118654700000
0,71933980033865100000
0,73135370161917000000
0,74314482547739400000
0,75470958022277200000
0,76604444311897800000
0,77714596145697100000
0,78801075360672200000
0,79863551004729300000
0,80901699437494700000
0,81915204428899200000
0,82903757255504200000
0,83867056794542400000
0,84804809615642600000
0,85716730070211200000
0,86602540378443900000
0,87461970713939600000
0,88294759285892700000
0,89100652418836800000
0,89879404629916700000
0,90630778703665000000
0,91354545764260100000
0,92050485345244000000
0,92718385456678700000
0,93358042649720200000
0,93969262078590800000
0,94551857559931700000
0,95105651629515400000
0,95630475596303500000
0,96126169593831900000
0,96592582628906800000
0,97029572627599600000
0,97437006478523500000
0,97814760073380600000
0,98162718344766400000
0,98480775301220800000
0,98768834059513800000
0,99026806874157000000
0,99254615164132200000
0,99452189536827300000
0,99619469809174600000
0,99756405025982400000
0,99862953475457400000
0,99939082701909600000
0,99984769515639100000
1,00000000000000000000
0,99984769515639100000
0,99939082701909600000
0,99862953475457400000
0,99756405025982400000
0,99619469809174600000
0,99452189536827300000
0,99254615164132200000
0,99026806874157000000
0,98768834059513800000
0,98480775301220800000
0,98162718344766400000
0,97814760073380600000
0,97437006478523500000
0,97029572627599600000
0,96592582628906800000
0,96126169593831900000
0,95630475596303600000
0,95105651629515400000
0,94551857559931700000
0,93969262078590800000
0,93358042649720200000
0,92718385456678700000
0,92050485345244000000
0,91354545764260100000
0,90630778703665000000
0,89879404629916700000
0,89100652418836800000
0,88294759285892700000
0,87461970713939600000
0,86602540378443900000
0,85716730070211200000
0,84804809615642600000
0,83867056794542400000
0,82903757255504200000
0,81915204428899200000
0,80901699437494700000
0,79863551004729300000
0,78801075360672200000
0,77714596145697100000
0,76604444311897800000
0,75470958022277200000
0,74314482547739400000
0,73135370161917100000
0,71933980033865100000
0,70710678118654800000
0,69465837045899700000
0,68199836006249900000
0,66913060635885800000
0,65605902899050700000
0,64278760968653900000
0,62932039104983800000
0,61566147532565800000
0,60181502315204800000
0,58778525229247300000
0,57357643635104600000
0,55919290347074700000
0,54463903501502700000
0,52991926423320500000
0,51503807491005400000
0,50000000000000000000
0,48480962024633700000
0,46947156278589100000
0,45399049973954700000
0,43837114678907700000
0,42261826174070000000
0,40673664307580000000
0,39073112848927400000
0,37460659341591200000
0,35836794954530000000
0,34202014332566900000
0,32556815445715700000
0,30901699437494800000
0,29237170472273700000
0,27563735581700000000
0,25881904510252100000
0,24192189559966800000
0,22495105434386500000
0,20791169081775900000
0,19080899537654500000
0,17364817766693000000
0,15643446504023100000
0,13917310096006600000
0,12186934340514800000
0,10452846326765400000
0,08715574274765860000
